ngram,count,per_million
asr system,391,139.1
table shows,391,139.1
speech the,389,138.4
model with,388,138.0
to make,387,137.7
it has,387,137.7
speech rate,386,137.3
and we,386,137.3
we show,385,137.0
the glottal,385,137.0
so that,385,137.0
acoustic modeling,384,136.6
we will,381,135.6
of two,380,135.2
signi cant,380,135.2
hours of,379,134.8
speaker veri,378,134.5
would be,377,134.1
the next,377,134.1
data in,377,134.1
shown to,377,134.1
clean speech,377,134.1
the experiments,375,133.4
convolutional neural,373,132.7
the entire,373,132.7
of words,373,132.7
training of,372,132.4
performance in,372,132.4
is given,371,132.0
voice conversion,370,131.6
the spectral,370,131.6
given by,368,130.9
the different,368,130.9
derived from,368,130.9
models are,368,130.9
model to,368,130.9
with different,368,130.9
author index,368,130.9
defined as,368,130.9
found in,366,130.2
to have,365,129.9
supported by,365,129.9
features the,365,129.9
the vowel,365,129.9
shown that,364,129.5
the frequency,364,129.5
estimate the,364,129.5
not only,364,129.5
perception of,363,129.1
type of,363,129.1
speaker and,363,129.1
the whole,362,128.8
to perform,361,128.4
evaluation of,361,128.4
up to,361,128.4
mean and,360,128.1
fact that,360,128.1
presence of,359,127.7
trained using,359,127.7
as input,357,127.0
representation of,357,127.0
after the,357,127.0
and language,356,126.7
feature set,356,126.7
the probability,356,126.7
the fact,356,126.7
but also,355,126.3
probability of,354,125.9
speakers and,353,125.6
gaussian mixture,353,125.6
produced by,353,125.6
we found,353,125.6
system for,351,124.9
native speakers,351,124.9
study we,351,124.9
approach is,351,124.9
the participants,351,124.9
of both,349,124.2
the utterance,349,124.2
the experimental,348,123.8
at least,347,123.5
feature vector,347,123.5
and an,347,123.5
this section,347,123.5
train the,346,123.1
the i-vector,346,123.1
addition to,345,122.7
to each,345,122.7
other hand,344,122.4
words and,344,122.4
to produce,344,122.4
we are,343,122.0
the noise,343,122.0
paper is,342,121.7
at each,342,121.7
words in,342,121.7
be the,341,121.3
recognition asr,341,121.3
proposed in,341,121.3
the distribution,341,121.3
each other,341,121.3
possible to,340,121.0
the parameters,340,121.0
the authors,340,121.0
proposed approach,339,120.6
the experiment,339,120.6
the speakers,339,120.6
the clean,339,120.6
to an,338,120.3
standard deviation,338,120.3
data set,337,119.9
that this,336,119.5
of features,336,119.5
because the,336,119.5
model in,336,119.5
