word,count,per_million
sentences,1113,334.3
children,1112,334.0
difference,1105,331.9
structure,1104,331.6
predicted,1103,331.3
ctc,1098,329.8
weights,1098,329.8
followed,1092,328.0
extract,1092,328.0
conversion,1091,327.7
improves,1091,327.7
dimension,1089,327.1
eer,1089,327.1
setup,1087,326.5
github,1085,325.9
small,1080,324.4
found,1079,324.1
type,1079,324.1
whether,1071,321.7
fine-tuned,1071,321.7
group,1071,321.7
see,1070,321.4
furthermore,1069,321.1
complex,1066,320.2
individual,1066,320.2
cues,1062,319.0
condition,1059,318.1
uses,1058,317.8
transcriptions,1054,316.6
zero-shot,1052,316.0
real,1051,315.7
denotes,1050,315.4
vocal,1048,314.8
perform,1045,313.9
include,1044,313.6
strategies,1042,313.0
current,1041,312.7
making,1037,311.5
components,1032,310.0
conformer,1032,310.0
relative,1031,309.7
performed,1030,309.4
prosodic,1029,309.1
spectral,1028,308.8
therefore,1025,307.9
outperforms,1025,307.9
ensure,1021,306.7
common,1020,306.4
sampling,1017,305.5
strong,1015,304.9
value,1013,304.3
pretrained,1013,304.3
weight,1011,303.7
sentence,1007,302.4
addition,1005,301.8
age,1005,301.8
includes,1004,301.5
thus,998,299.7
style,998,299.7
provides,996,299.1
presents,989,297.0
cer,984,295.5
self-supervised,981,294.6
ratio,980,294.3
main,979,294.0
despite,979,294.0
augmentation,978,293.7
improvements,978,293.7
presented,976,293.1
full,976,293.1
epochs,975,292.8
control,974,292.5
ser,971,291.6
recording,968,290.7
indicate,967,290.4
compare,966,290.1
computed,964,289.5
distance,964,289.5
contains,964,289.5
assess,963,289.2
prior,963,289.2
traditional,958,287.7
need,954,286.5
effects,950,285.3
employed,949,285.0
blocks,949,285.0
improving,947,284.4
metric,947,284.4
provided,946,284.1
out,945,283.8
librispeech,943,283.2
correlation,942,282.9
bias,940,282.3
state-of-the-art,939,282.0
vol,939,282.0
because,938,281.7
still,935,280.8
probability,934,280.5
parameter,931,279.6
randomly,931,279.6
algorithm,929,279.0
design,927,278.4
assessment,926,278.1
articulatory,924,277.5
leveraging,923,277.2
codec,922,276.9
related,920,276.3
pipeline,919,276.0
generalization,917,275.4
achieving,917,275.4
mechanism,917,275.4
ablation,914,274.5
understanding,911,273.6
along,910,273.3
case,908,272.7
demonstrated,903,271.2
real-world,900,270.3
selection,898,269.7
levels,895,268.8
female,895,268.8
indicating,892,267.9
introduced,890,267.3
part,890,267.3
foundation,889,267.0
prompts,889,267.0
pronunciation,889,267.0
diffusion,888,266.7
consistent,887,266.4
verification,887,266.4
defined,886,266.1
segment,885,265.8
fixed,884,265.5
details,883,265.2
wavlm,883,265.2
unseen,882,264.9
log,879,264.0
indicates,878,263.7
efficiency,878,263.7
groups,877,263.4
phase,877,263.4
conclusion,876,263.1
complexity,868,260.7
larger,868,260.7
variability,865,259.8
initial,864,259.5
perception,864,259.5
subjective,862,258.9
subset,861,258.6
scale,861,258.6
vowels,861,258.6
spectrogram,860,258.3
typically,860,258.3
male,858,257.7
separation,856,257.1
distinct,853,256.2
pre-training,853,256.2
setting,852,255.9
discrete,852,255.9
enabling,851,255.6
variations,850,255.3
obtain,850,255.3
incorporating,849,255.0
measures,847,254.4
leading,846,254.1
fully,846,254.1
responses,845,253.8
order,845,253.8
dynamic,843,253.2
challenging,843,253.2
baselines,842,252.9
many,841,252.6
response,838,251.7
diarization,837,251.4
networks,832,249.9
five,828,248.7
mos,827,248.4
efficient,826,248.1
tone,824,247.5
global,823,247.2
channel,820,246.3
background,818,245.7
employ,817,245.4
factors,816,245.1
limitations,816,245.1
spatial,814,244.5
latent,812,243.9
seconds,810,243.3
matrix,810,243.3
reported,807,242.4
explore,807,242.4
showed,807,242.4
production,806,242.1
classes,805,241.8
translation,801,240.6
local,799,240.0
instead,794,238.5
