word,count,per_million
directly,1024,340.5
techniques,1021,339.5
extract,1020,339.1
evaluated,1018,338.5
condition,1016,337.8
metrics,1015,337.5
phone,1013,336.8
eer,1013,336.8
improved,1005,334.2
inference,1001,332.8
seen,999,332.2
snr,996,331.2
estimation,996,331.2
amount,993,330.2
extraction,986,327.8
long,982,326.5
classes,982,326.5
channel,979,325.5
listeners,977,324.8
khz,970,322.5
pairs,964,320.5
recent,961,319.5
make,957,318.2
achieve,955,317.5
much,954,317.2
normalization,954,317.2
predicted,950,315.9
instead,943,313.5
linguistic,942,313.2
way,940,312.5
waveform,937,311.5
effective,934,310.6
phonetic,933,310.2
setup,933,310.2
latent,931,309.6
batch,930,309.2
estimated,929,308.9
distance,929,308.9
examples,928,308.6
although,927,308.2
randomly,927,308.2
validation,918,305.2
x-vector,918,305.2
generation,917,304.9
main,915,304.2
still,913,303.6
reported,910,302.6
intelligibility,908,301.9
differences,906,301.2
provide,904,300.6
current,904,300.6
measure,902,299.9
defined,899,298.9
denotes,899,298.9
errors,898,298.6
token,898,298.6
works,891,296.3
last,888,295.3
components,887,294.9
ratio,887,294.9
recurrent,882,293.3
search,882,293.3
microphone,880,292.6
blocks,880,292.6
joint,879,292.3
group,876,291.3
end,874,290.6
testing,870,289.3
architectures,869,288.9
reduction,867,288.3
position,863,286.9
sequences,863,286.9
voxceleb,860,285.9
residual,859,285.6
specific,857,284.9
style,857,284.9
predict,856,284.6
transfer,855,284.3
spectrum,853,283.6
state-of-the-art,850,282.6
considered,846,281.3
initial,843,280.3
applications,842,280.0
measures,837,278.3
short,837,278.3
calculated,836,278.0
vowel,832,276.6
tokens,830,276.0
steps,830,276.0
recently,829,275.6
provided,827,275.0
fixed,825,274.3
prior,824,274.0
type,823,273.6
scale,823,273.6
limited,821,273.0
common,820,272.6
control,817,271.6
reduce,815,271.0
conducted,812,270.0
outperforms,811,269.7
unsupervised,804,267.3
regression,802,266.7
pronunciation,800,266.0
pre-trained,798,265.3
either,796,264.7
combination,795,264.3
next,791,263.0
point,791,263.0
unseen,791,263.0
corpora,790,262.7
database,787,261.7
dev,787,261.7
achieves,786,261.3
mos,786,261.3
fully,784,260.7
showed,784,260.7
learned,784,260.7
vocoder,784,260.7
unit,783,260.3
recording,782,260.0
increase,780,259.3
rnn-t,775,257.7
setting,772,256.7
according,770,256.0
details,769,255.7
prosody,769,255.7
female,768,255.4
complex,766,254.7
activation,765,254.4
often,765,254.4
librispeech,764,254.0
factor,763,253.7
represents,762,253.4
larger,761,253.0
every,760,252.7
focus,758,252.0
whether,757,251.7
local,754,250.7
machine,752,250.0
apply,752,250.0
recorded,751,249.7
conventional,751,249.7
video,751,249.7
form,750,249.4
articulatory,748,248.7
means,748,248.7
channels,745,247.7
indicates,744,247.4
hybrid,741,246.4
individual,741,246.4
bert,741,246.4
provides,737,245.0
mixture,737,245.0
vocal,737,245.0
characteristics,736,244.7
robust,733,243.7
estimate,732,243.4
improvements,732,243.4
key,732,243.4
introduced,730,242.7
able,728,242.1
cases,728,242.1
raw,728,242.1
supervised,727,241.7
speaking,726,241.4
find,725,241.1
sampling,723,240.4
good,723,240.4
visual,721,239.7
combined,718,238.7
inputs,718,238.7
https,716,238.1
simple,716,238.1
need,715,237.7
correlation,714,237.4
strategy,713,237.1
rnn,707,235.1
user,704,234.1
blstm,704,234.1
identity,702,233.4
resulting,701,233.1
self-attention,698,232.1
produce,695,231.1
investigate,691,229.8
consider,691,229.8
novel,691,229.8
include,690,229.4
response,690,229.4
furthermore,687,228.4
global,687,228.4
represent,687,228.4
relu,683,227.1
improves,683,227.1
metric,682,226.8
teacher,680,226.1
native,677,225.1
moreover,675,224.4
maximum,673,223.8
effectiveness,671,223.1
encoding,671,223.1
negative,671,223.1
