ngram,count,per_million
acoustic model,663,220.4
compared with,661,219.8
evaluate the,660,219.4
will be,659,219.1
training the,658,218.8
results on,656,218.1
of all,655,217.8
used the,653,217.1
language model,652,216.8
speech signal,649,215.8
of training,647,215.1
accuracy of,641,213.1
data and,639,212.5
automatic speech,638,212.1
and for,638,212.1
to extract,636,211.5
proposed model,636,211.5
attention mechanism,636,211.5
the source,633,210.5
during training,632,210.1
the time,632,210.1
in both,631,209.8
the use,630,209.5
the feature,629,209.1
the previous,629,209.1
the loss,626,208.1
model for,625,207.8
since the,623,207.1
data is,623,207.1
to predict,619,205.8
table the,618,205.5
features are,616,204.8
with different,615,204.5
to evaluate,615,204.5
train the,613,203.8
could be,612,203.5
the current,611,203.2
the mean,610,202.8
in speech,609,202.5
if the,607,201.8
deep learning,607,201.8
denotes the,606,201.5
speech data,602,200.2
speaker recognition,601,199.8
the development,600,199.5
the models,597,198.5
are shown,594,197.5
to use,592,196.8
is shown,589,195.8
encoder and,589,195.8
that our,586,194.8
of data,585,194.5
table shows,585,194.5
model in,582,193.5
sequence of,581,193.2
for this,578,192.2
better than,578,192.2
target speaker,578,192.2
presented in,576,191.5
and in,575,191.2
features and,573,190.5
hours of,572,190.2
the effect,569,189.2
the word,566,188.2
however the,566,188.2
as input,566,188.2
may be,565,187.9
effectiveness of,564,187.5
performance on,563,187.2
were used,558,185.5
they are,555,184.5
reduce the,554,184.2
ground truth,553,183.9
during the,549,182.5
this section,548,182.2
that of,547,181.9
the task,547,181.9
types of,546,181.5
the effectiveness,546,181.5
the evaluation,545,181.2
of two,545,181.2
quality of,542,180.2
length of,540,179.5
the main,538,178.9
deep neural,537,178.6
speech in,529,175.9
the dataset,529,175.9
and we,528,175.6
is applied,527,175.2
are trained,521,173.2
speech synthesis,521,173.2
only the,520,172.9
is more,516,171.6
of speaker,514,170.9
to and,513,170.6
figure shows,513,170.6
the total,512,170.2
focus on,511,169.9
the three,508,168.9
performance in,507,168.6
the overall,506,168.2
to make,504,167.6
system is,503,167.2
emotion recognition,503,167.2
and respectively,502,166.9
data the,502,166.9
proposed in,501,166.6
found that,501,166.6
range of,499,165.9
did not,499,165.9
network is,499,165.9
obtained by,498,165.6
set the,498,165.6
shows that,495,164.6
defined as,495,164.6
results for,495,164.6
then the,492,163.6
our method,491,163.3
results show,490,162.9
which can,490,162.9
should be,489,162.6
the context,485,161.3
clean speech,485,161.3
proposed approach,483,160.6
to reduce,480,159.6
that we,479,159.3
feature extraction,479,159.3
data in,478,158.9
is based,477,158.6
asr system,475,157.9
combination of,474,157.6
the reference,472,156.9
model we,471,156.6
distribution of,470,156.3
we first,470,156.3
corresponding to,466,154.9
data from,464,154.3
the accuracy,464,154.3
is set,462,153.6
in all,461,153.3
the standard,461,153.3
data for,460,152.9
test sets,460,152.9
and speaker,460,152.9
we present,458,152.3
speakers in,456,151.6
respectively the,456,151.6
we train,456,151.6
future work,453,150.6
represents the,451,150.0
we will,450,149.6
speech separation,450,149.6
asr systems,449,149.3
speech quality,449,149.3
speakers and,449,149.3
the whole,448,149.0
the quality,448,149.0
after the,448,149.0
that can,447,148.6
isca http,443,147.3
to perform,443,147.3
that it,441,146.6
table we,441,146.6
up to,440,146.3
set and,440,146.3
other hand,439,146.0
speech is,437,145.3
speaker embeddings,437,145.3
comparison of,436,145.0
so that,434,144.3
difference between,433,144.0
and its,431,143.3
recognition asr,431,143.3
to produce,430,143.0
the case,428,142.3
to achieve,428,142.3
it has,427,142.0
fully connected,426,141.6
development set,426,141.6
the neural,426,141.6
method is,424,141.0
duration of,423,140.6
speaker and,423,140.6
layer and,422,140.3
each speaker,421,140.0
the experiments,421,140.0
the noise,421,140.0
supported by,421,140.0
we show,419,139.3
the learning,418,139.0
the entire,416,138.3
voice conversion,415,138.0
value of,413,137.3
models in,413,137.3
we compare,413,137.3
and to,412,137.0
more than,412,137.0
the embedding,412,137.0
through the,411,136.7
trained using,408,135.7
related to,408,135.7
experiments we,408,135.7
features from,407,135.3
audio and,406,135.0
the clean,406,135.0
and speech,405,134.7
given the,405,134.7
layer is,404,134.3
not only,403,134.0
convolutional layers,402,133.7
layers with,402,133.7
task of,402,133.7
obtained from,402,133.7
input and,402,133.7
for speaker,401,133.3
and an,401,133.3
to this,399,132.7
the text,398,132.3
and it,397,132.0
approach is,397,132.0
the difference,397,132.0
we observe,397,132.0
of acoustic,396,131.7
case of,395,131.3
generated by,395,131.3
is then,395,131.3
under the,395,131.3
but also,394,131.0
need to,394,131.0
is defined,393,130.7
input to,393,130.7
features for,392,130.3
paper is,391,130.0
observe that,390,129.7
to estimate,390,129.7
are also,388,129.0
be seen,386,128.3
architecture of,386,128.3
show the,385,128.0
compare the,385,128.0
transfer learning,385,128.0
proposed to,385,128.0
and their,384,127.7
approach to,384,127.7
showed that,383,127.3
models and,383,127.3
models for,381,126.7
representation of,381,126.7
mean and,380,126.3
the next,380,126.3
the signal,380,126.3
in contrast,379,126.0
model trained,378,125.7
we introduce,378,125.7
outperforms the,378,125.7
the authors,377,125.4
word error,377,125.4
information in,377,125.4
of both,376,125.0
github com,376,125.0
recurrent neural,375,124.7
study we,375,124.7
leads to,374,124.4
standard deviation,374,124.4
we evaluate,374,124.4
convolutional neural,373,124.0
within the,373,124.0
experimental setup,373,124.0
the temporal,373,124.0
values of,372,123.7
models the,371,123.4
the features,371,123.4
of ms,370,123.0
in particular,370,123.0
information from,370,123.0
most of,369,122.7
models with,368,122.4
dimension of,368,122.4
which the,367,122.0
