word,count,per_million
visual,864,241.7
developed,856,239.4
improvements,855,239.1
classifiers,854,238.9
times,851,238.0
conducted,851,238.0
tokens,850,237.7
right,849,237.5
transformation,848,237.2
n-gram,847,236.9
boundary,842,235.5
dimensional,842,235.5
limited,838,234.4
minimum,836,233.8
dialogue,835,233.6
voices,834,233.3
unsupervised,832,232.7
fundamental,830,232.2
term,830,232.2
clusters,829,231.9
rather,827,231.3
left,827,231.3
japanese,827,231.3
