word,count,per_million
frames,1713,490.4
original,1687,482.9
techniques,1678,480.4
local,1662,475.8
complexity,1662,475.8
denotes,1654,473.5
cients,1645,470.9
min,1644,470.6
total,1641,469.8
framework,1641,469.8
many,1640,469.5
length,1639,469.2
computed,1636,468.3
technique,1632,467.2
sources,1621,464.0
according,1621,464.0
further,1620,463.7
propose,1617,462.9
without,1616,462.6
cost,1612,461.5
present,1607,460.0
max,1606,459.7
functions,1602,458.6
icassp,1594,456.3
variance,1582,452.9
coding,1556,445.4
evaluation,1544,442.0
independent,1543,441.7
component,1542,441.4
spectrum,1541,441.1
previous,1540,440.8
approaches,1537,440.0
introduction,1534,439.1
performed,1527,437.1
approximation,1525,436.6
conditions,1523,436.0
representation,1520,435.1
factor,1512,432.8
abstract,1508,431.7
class,1505,430.8
sampling,1502,430.0
likelihood,1500,429.4
zero,1499,429.1
lower,1496,428.3
available,1492,427.1
words,1485,425.1
spatial,1482,424.2
experimental,1482,424.2
several,1475,422.2
modeling,1475,422.2
search,1466,419.7
signi,1456,416.8
range,1452,415.7
complex,1451,415.4
node,1451,415.4
applications,1444,413.4
observed,1443,413.1
design,1436,411.1
measure,1432,409.9
basis,1429,409.1
language,1427,408.5
equation,1423,407.4
part,1422,407.1
points,1417,405.6
adaptive,1409,403.3
array,1401,401.1
even,1393,398.8
sample,1390,397.9
channels,1386,396.8
mixture,1381,395.3
term,1378,394.5
baseline,1369,391.9
found,1367,391.3
correlation,1364,390.5
nodes,1358,388.7
user,1357,388.5
reconstruction,1353,387.3
hence,1352,387.0
general,1345,385.0
within,1341,383.9
generated,1338,383.0
learning,1338,383.0
denote,1336,382.4
threshold,1330,380.7
higher,1326,379.6
errors,1323,378.7
comparison,1323,378.7
out,1321,378.2
measurements,1321,378.2
prior,1319,377.6
estimates,1313,375.9
distributed,1303,373.0
task,1301,372.4
speakers,1300,372.1
ratio,1292,369.9
context,1289,369.0
sound,1283,367.3
reference,1283,367.3
real,1274,364.7
means,1273,364.4
trained,1271,363.8
temporal,1267,362.7
observation,1267,362.7
adaptation,1260,360.7
database,1255,359.3
particular,1255,359.3
research,1254,359.0
important,1254,359.0
score,1251,358.1
region,1247,357.0
assumed,1243,355.8
gain,1237,354.1
map,1231,352.4
way,1231,352.4
filter,1228,351.5
selection,1228,351.5
objective,1224,350.4
next,1218,348.7
selected,1217,348.4
conventional,1216,348.1
tracking,1214,347.5
speci,1212,347.0
finally,1209,346.1
derived,1193,341.5
difference,1187,339.8
condition,1187,339.8
prediction,1187,339.8
sensor,1185,339.2
computational,1184,338.9
robust,1182,338.4
users,1182,338.4
sets,1181,338.1
decoding,1177,336.9
minimum,1176,336.6
equal,1174,336.1
constraint,1174,336.1
study,1165,333.5
elements,1162,332.6
simulation,1159,331.8
simple,1156,330.9
sequences,1156,330.9
provide,1153,330.1
weights,1149,328.9
less,1149,328.9
background,1146,328.1
procedure,1137,325.5
resulting,1134,324.6
kernel,1134,324.6
estimator,1127,322.6
criterion,1116,319.5
compute,1115,319.2
window,1114,318.9
density,1111,318.0
current,1107,316.9
constant,1099,314.6
quantization,1096,313.7
update,1094,313.2
associated,1089,311.7
iteration,1088,311.5
unknown,1084,310.3
noisy,1081,309.5
variables,1080,309.2
respect,1075,307.7
improvement,1074,307.4
received,1073,307.2
true,1072,306.9
decision,1071,306.6
states,1069,306.0
constraints,1067,305.4
normalized,1065,304.9
bit,1065,304.9
main,1064,304.6
represents,1061,303.7
much,1059,303.2
initial,1057,302.6
hmm,1053,301.4
binary,1053,301.4
con,1053,301.4
required,1053,301.4
combination,1051,300.9
various,1051,300.9
calculated,1050,300.6
joint,1048,300.0
chosen,1044,298.9
need,1043,298.6
convergence,1040,297.7
object,1038,297.1
every,1037,296.9
provides,1037,296.9
gradient,1036,296.6
reduction,1036,296.6
motion,1036,296.6
cases,1034,296.0
measurement,1032,295.4
achieved,1027,294.0
microphone,1023,292.8
consists,1019,291.7
good,1019,291.7
norm,1019,291.7
bound,1019,291.7
dqg,1017,291.1
coefficients,1011,289.4
improve,1010,289.1
instead,1006,288.0
addition,1006,288.0
graph,1005,287.7
response,1002,286.8
effect,1000,286.3
least,997,285.4
voice,994,284.5
sum,993,284.3
interference,993,284.3
computation,991,283.7
position,991,283.7
introduced,990,283.4
implementation,988,282.8
although,985,282.0
dynamic,985,282.0
separation,980,280.5
fact,980,280.5
gmm,978,280.0
relative,977,279.7
diagonal,974,278.8
variable,972,278.2
clustering,972,278.2
support,971,278.0
exp,968,277.1
regions,967,276.8
pitch,964,276.0
transmission,962,275.4
distributions,960,274.8
represent,955,273.4
application,954,273.1
uses,953,272.8
seen,952,272.5
dictionary,951,272.2
problems,950,272.0
mse,949,271.7
perform,948,271.4
pixel,945,270.5
related,943,269.9
overall,940,269.1
segmentation,940,269.1
hand,932,266.8
weight,930,266.2
global,925,264.8
experiment,923,264.2
pixels,922,263.9
sensing,916,262.2
theorem,915,261.9
utterances,915,261.9
denoted,914,261.6
statistical,914,261.6
phone,913,261.4
extracted,912,261.1
detector,912,261.1
visual,911,260.8
vol,907,259.6
assumption,904,258.8
another,902,258.2
represented,899,257.4
like,898,257.1
segments,896,256.5
networks,896,256.5
end,895,256.2
scores,895,256.2
four,894,255.9
color,894,255.9
scale,893,255.6
positive,893,255.6
knowledge,888,254.2
subject,887,253.9
direction,886,253.6
unit,884,253.1
iterative,883,252.8
frequencies,882,252.5
receiver,880,251.9
still,878,251.3
bits,877,251.1
distortion,876,250.8
common,876,250.8
right,872,249.6
observations,872,249.6
decomposition,872,249.6
reduce,866,247.9
stage,862,246.8
loss,862,246.8
achieve,862,246.8
delay,859,245.9
location,859,245.9
music,858,245.6
strategy,856,245.0
control,856,245.0
individual,854,244.5
provided,852,243.9
path,850,243.3
expected,849,243.0
hidden,848,242.8
transmit,848,242.8
iterations,847,242.5
line,847,242.5
allows,846,242.2
human,844,241.6
left,844,241.6
amplitude,843,241.3
larger,841,240.7
properties,841,240.7
probabilities,841,240.7
along,840,240.5
full,840,240.5
similarity,840,240.5
statistics,839,240.2
including,839,240.2
directly,837,239.6
evaluated,835,239.0
posterior,829,237.3
segment,827,236.7
eld,826,236.5
lters,824,235.9
subspace,824,235.9
defined,823,235.6
furthermore,822,235.3
called,820,234.7
interest,819,234.5
requires,818,234.2
moreover,814,233.0
decoder,812,232.4
additional,811,232.2
false,811,232.2
modeled,809,231.6
dimensional,809,231.6
magnitude,808,231.3
often,805,230.4
sensors,805,230.4
either,802,229.6
simulations,801,229.3
rank,799,228.7
compare,797,228.2
type,797,228.2
classification,796,227.9
arg,795,227.6
amount,795,227.6
xed,794,227.3
discrete,793,227.0
times,791,226.4
corresponds,791,226.4
mapping,791,226.4
reduced,791,226.4
extraction,790,226.1
corpus,789,225.9
automatic,788,225.6
wavelet,788,225.6
identi,784,224.4
