ngram,count,per_million
method for,412,189.3
used the,412,189.3
related to,411,188.8
speech data,411,188.8
model and,410,188.4
di erent,409,187.9
method is,409,187.9
combination of,408,187.4
to estimate,408,187.4
section we,408,187.4
speech in,406,186.5
duration of,405,186.1
the algorithm,403,185.1
the vocal,401,184.2
during the,400,183.8
feature vectors,400,183.8
the new,399,183.3
the main,398,182.8
and then,398,182.8
the total,396,181.9
model for,395,181.5
fundamental frequency,395,181.5
improve the,394,181.0
system the,393,180.5
within the,392,180.1
carried out,392,180.1
would be,392,180.1
the three,392,180.1
into the,391,179.6
the output,390,179.2
corresponding to,389,178.7
approach to,388,178.3
function of,388,178.3
probability of,386,177.3
the previous,384,176.4
as shown,384,176.4
so that,384,176.4
obtained from,382,175.5
of two,382,175.5
the asr,381,175.0
the pitch,381,175.0
associated with,380,174.6
the time,379,174.1
the evaluation,379,174.1
and their,378,173.7
evaluation of,378,173.7
et al,378,173.7
given by,378,173.7
about the,378,173.7
that it,377,173.2
the effect,377,173.2
gaussian mixture,376,172.7
page view,376,172.7
shown that,374,171.8
type of,373,171.4
both the,373,171.4
figure the,373,171.4
system for,372,170.9
trained on,371,170.4
the frequency,368,169.1
showed that,367,168.6
with respect,367,168.6
respect to,367,168.6
and its,366,168.1
broadcast news,366,168.1
signi cant,365,167.7
accuracy of,364,167.2
data and,364,167.2
for speaker,364,167.2
the final,364,167.2
this approach,363,166.8
speech is,362,166.3
the last,362,166.3
identi cation,360,165.4
acoustic features,360,165.4
word error,360,165.4
feature extraction,359,164.9
because the,359,164.9
extracted from,358,164.5
we will,357,164.0
table shows,357,164.0
features are,355,163.1
the spectral,355,163.1
the reference,354,162.6
to determine,354,162.6
are shown,353,162.2
the next,351,161.3
found in,350,160.8
the experiments,348,159.9
the resulting,348,159.9
the task,347,159.4
distribution of,347,159.4
approach is,346,159.0
is given,346,159.0
algorithm is,345,158.5
shows that,344,158.0
fact that,344,158.0
for training,343,157.6
results show,343,157.6
models are,343,157.6
the optimal,342,157.1
speaker veri,341,156.7
features for,340,156.2
to train,339,155.7
found that,339,155.7
is performed,338,155.3
need to,338,155.3
the fact,338,155.3
the standard,337,154.8
the set,337,154.8
and language,336,154.4
the sentence,336,154.4
the initial,335,153.9
other hand,335,153.9
hidden markov,334,153.4
data is,334,153.4
into account,333,153.0
the utterance,333,153.0
values of,333,153.0
the development,332,152.5
to evaluate,332,152.5
evaluate the,331,152.1
language models,331,152.1
the duration,329,151.1
data for,328,150.7
the probability,328,150.7
did not,328,150.7
and speech,326,149.8
size of,326,149.8
be the,326,149.8
for both,324,148.9
the different,324,148.9
then the,323,148.4
the problem,323,148.4
the context,323,148.4
given the,323,148.4
range of,323,148.4
words and,321,147.5
the method,321,147.5
clean speech,320,147.0
the vowel,320,147.0
model of,319,146.6
in all,318,146.1
signal is,318,146.1
of data,317,145.6
quality of,317,145.6
speech signals,317,145.6
corresponds to,317,145.6
of different,316,145.2
between and,315,144.7
of word,315,144.7
compared with,315,144.7
in both,315,144.7
level of,314,144.3
difference between,314,144.3
to make,313,143.8
the difference,313,143.8
possible to,312,143.3
and it,312,143.3
the parameters,311,142.9
data the,311,142.9
at least,310,142.4
reduce the,310,142.4
to reduce,310,142.4
recognition system,310,142.4
of training,309,142.0
after the,309,142.0
that we,308,141.5
better than,306,140.6
is obtained,306,140.6
the automatic,305,140.1
followed by,305,140.1
estimate the,305,140.1
the overall,304,139.7
is then,303,139.2
it has,302,138.7
derived from,301,138.3
presence of,301,138.3
maximum likelihood,300,137.8
of speaker,299,137.4
paper is,298,136.9
recognition performance,298,136.9
or the,297,136.4
length of,297,136.4
that can,296,136.0
that in,296,136.0
set to,295,135.5
and that,294,135.1
the features,294,135.1
recognition accuracy,294,135.1
the maximum,294,135.1
to each,292,134.1
defined as,292,134.1
we are,291,133.7
must be,291,133.7
means of,290,133.2
of acoustic,290,133.2
perception of,289,132.8
the audio,289,132.8
models for,288,132.3
we describe,288,132.3
rather than,287,131.9
the presence,287,131.9
through the,286,131.4
the whole,285,130.9
this section,283,130.0
to find,283,130.0
the above,282,129.6
speech enhancement,282,129.6
features and,282,129.6
be seen,281,129.1
spoken language,280,128.6
the phonetic,280,128.6
speech the,279,128.2
of technology,278,127.7
the likelihood,278,127.7
features in,276,126.8
to this,276,126.8
system and,275,126.3
is very,275,126.3
hours of,274,125.9
lead to,274,125.9
to an,273,125.4
the words,272,125.0
information in,272,125.0
most of,272,125.0
recognition of,272,125.0
to model,271,124.5
structure of,271,124.5
are also,270,124.0
up to,270,124.0
not be,270,124.0
author index,270,124.0
table the,270,124.0
data from,269,123.6
is more,269,123.6
de ned,269,123.6
the one,269,123.6
the information,268,123.1
corpus of,268,123.1
not only,268,123.1
is applied,268,123.1
the database,267,122.7
represent the,267,122.7
the value,266,122.2
such that,265,121.7
baseline system,264,121.3
this case,264,121.3
activity detection,263,120.8
in particular,261,119.9
are presented,261,119.9
speaker diarization,259,119.0
the accuracy,259,119.0
to perform,259,119.0
development of,258,118.5
the syllable,258,118.5
abstract this,258,118.5
to that,257,118.1
produced by,257,118.1
