word,count,per_million
wed-o-,911,349.0
native,911,349.0
reported,909,348.2
children,906,347.1
according,905,346.7
labels,904,346.3
step,903,345.9
random,899,344.4
way,897,343.6
semantic,894,342.5
stress,892,341.7
natural,889,340.5
short,885,339.0
tone,882,337.9
generated,881,337.5
introduction,879,336.7
overall,874,334.8
regression,874,334.8
segment,874,334.8
related,873,334.4
perform,871,333.6
type,868,332.5
long,867,332.1
components,867,332.1
significantly,867,332.1
emotion,866,331.7
energy,864,331.0
much,862,330.2
user,862,330.2
knowledge,861,329.8
mon-o-,860,329.4
although,855,327.5
german,851,326.0
future,851,326.0
lexical,850,325.6
finally,844,323.3
like,841,322.2
mixture,841,322.2
hub,841,322.2
component,838,321.0
addition,835,319.9
states,831,318.3
likelihood,825,316.0
individual,818,313.3
achieved,818,313.3
filter,815,312.2
four,812,311.0
cards,807,309.1
speaking,804,308.0
unit,802,307.2
signi,802,307.2
evaluate,802,307.2
isca,801,306.8
copyright,801,306.8
term,800,306.4
dresden,799,306.1
channel,798,305.7
toc,796,304.9
unsupervised,795,304.5
good,795,304.5
showed,792,303.4
tongue,791,303.0
joint,791,303.0
normalization,788,301.9
male,788,301.9
contains,788,301.9
sound,787,301.5
female,787,301.5
local,781,299.2
initial,779,298.4
characteristics,774,296.5
uses,773,296.1
dimensional,773,296.1
factor,772,295.7
another,772,295.7
improved,771,295.3
calculated,771,295.3
note,770,295.0
means,770,295.0
rst,769,294.6
consists,768,294.2
vocabulary,767,293.8
coefficients,766,293.4
next,765,293.0
form,764,292.7
classes,762,291.9
recorded,762,291.9
weight,760,291.1
ratio,759,290.7
additional,758,290.4
obtain,756,289.6
mapping,752,288.1
focus,750,287.3
prior,749,286.9
provided,749,286.9
subjects,748,286.5
segmentation,745,285.4
articulatory,744,285.0
limited,743,284.6
position,742,284.2
amount,739,283.1
defined,739,283.1
linguistic,737,282.3
levels,736,281.9
point,736,281.9
posterior,736,281.9
resulting,734,281.2
tue-p-,733,280.8
applications,730,279.6
directly,730,279.6
able,728,278.9
improvements,728,278.9
visual,728,278.9
synthetic,728,278.9
full,727,278.5
particular,727,278.5
patterns,725,277.7
either,723,277.0
conducted,723,277.0
architecture,722,276.6
probabilities,721,276.2
final,721,276.2
decision,719,275.4
rates,719,275.4
bottleneck,712,272.7
eer,712,272.7
known,711,272.4
similarity,709,271.6
combined,703,269.3
often,702,268.9
accent,701,268.5
lstm,700,268.1
general,696,266.6
voiced,696,266.6
main,693,265.5
transcription,692,265.1
compare,691,264.7
whether,686,262.8
stage,686,262.8
khz,685,262.4
end,684,262.0
groups,684,262.0
specific,683,261.6
made,683,261.6
factors,682,261.2
dialog,679,260.1
oral,676,258.9
rnn,674,258.2
derived,671,257.0
seen,671,257.0
interaction,669,256.3
thu-p-,668,255.9
procedure,667,255.5
cases,666,255.1
effects,665,254.7
produced,664,254.4
topic,661,253.2
con,661,253.2
simple,660,252.8
classifier,658,252.1
testing,657,251.7
normalized,656,251.3
variance,656,251.3
corpora,655,250.9
pairs,655,250.9
subjective,651,249.4
machine,648,248.2
investigate,648,248.2
annotation,646,247.5
provides,645,247.1
sparse,645,247.1
glottal,645,247.1
change,643,246.3
still,643,246.3
hours,642,245.9
instead,642,245.9
top,640,245.2
dynamic,639,244.8
changes,639,244.8
every,639,244.8
tests,638,244.4
china,637,244.0
lda,637,244.0
listening,636,243.6
label,634,242.9
cost,634,242.9
statistics,633,242.5
translation,632,242.1
recurrent,632,242.1
detailed,629,240.9
phonemes,627,240.2
expected,626,239.8
hypothesis,626,239.8
make,625,239.4
usually,625,239.4
sequences,624,239.0
correct,624,239.0
continuous,622,238.3
dialogue,621,237.9
need,619,237.1
computational,619,237.1
include,619,237.1
automatically,618,236.7
reduced,618,236.7
prosody,617,236.3
represented,616,236.0
points,616,236.0
separation,615,235.6
technology,614,235.2
common,612,234.4
cluster,612,234.4
conversion,609,233.3
background,609,233.3
fusion,609,233.3
functions,609,233.3
dimensions,604,231.4
threshold,602,230.6
contrast,601,230.2
conclusions,600,229.8
rather,599,229.5
clusters,599,229.5
