word,count,per_million
user,1080,399.7
female,1071,396.3
male,1070,396.0
propose,1069,395.6
possible,1062,393.0
objective,1062,393.0
less,1060,392.3
generated,1058,391.5
domain,1055,390.4
challenge,1053,389.7
sound,1053,389.7
gmm,1052,389.3
studies,1051,388.9
computed,1050,388.6
type,1049,388.2
even,1047,387.4
parameter,1043,386.0
distance,1043,386.0
group,1030,381.2
natural,1030,381.2
mandarin,1028,380.4
extraction,1028,380.4
articulatory,1026,379.7
selection,1024,378.9
http,1023,378.6
important,1022,378.2
provide,1013,374.9
window,1013,374.9
structure,1011,374.1
labels,1011,374.1
correlation,1008,373.0
small,1007,372.6
long,1003,371.2
conversion,1001,370.4
gaussian,1001,370.4
future,994,367.8
finally,979,362.3
robust,973,360.1
conventional,966,357.5
significantly,964,356.7
dnns,963,356.4
differences,961,355.6
short,959,354.9
dialogue,959,354.9
step,958,354.5
individual,957,354.1
overall,950,351.5
pronunciation,949,351.2
class,945,349.7
way,941,348.2
alignment,937,346.7
channel,937,346.7
perceptual,935,346.0
session,933,345.3
addition,932,344.9
mixture,931,344.5
syllables,930,344.1
segment,930,344.1
original,928,343.4
reported,925,342.3
posterior,923,341.6
estimate,920,340.4
introduction,917,339.3
measure,912,337.5
considered,911,337.1
i-vectors,909,336.4
representations,907,335.6
org,905,334.9
control,905,334.9
states,901,333.4
weights,901,333.4
children,900,333.0
technique,900,333.0
hub,897,331.9
attention,893,330.5
improved,893,330.5
additional,890,329.3
testing,886,327.9
related,882,326.4
rnn,878,324.9
cnn,877,324.5
perform,868,321.2
although,867,320.8
note,862,319.0
sat-p-,859,317.9
signi,856,316.8
phonemes,855,316.4
decoding,854,316.0
evaluated,853,315.7
follows,850,314.5
showed,850,314.5
errors,847,313.4
isca,846,313.1
measures,843,312.0
achieved,842,311.6
components,841,311.2
memory,841,311.2
according,836,309.4
bottleneck,836,309.4
mon-p-,834,308.6
produced,833,308.3
cards,833,308.3
like,831,307.5
decision,831,307.5
amount,825,305.3
uses,825,305.3
either,820,303.4
sequences,819,303.1
toc,819,303.1
maximum,818,302.7
another,816,302.0
microphone,813,300.9
obtain,813,300.9
copyright,812,300.5
statistical,810,299.7
unsupervised,810,299.7
spectrum,808,299.0
background,807,298.6
directly,805,297.9
clustering,804,297.5
random,802,296.8
much,800,296.0
final,798,295.3
whether,795,294.2
calculated,795,294.2
improvements,794,293.8
doi,794,293.8
machine,792,293.1
pairs,792,293.1
next,791,292.7
similarity,790,292.3
applications,789,292.0
rst,789,292.0
regression,789,292.0
stimuli,789,292.0
recorded,785,290.5
interaction,783,289.8
energy,783,289.8
compare,779,288.3
dimensional,778,287.9
characteristics,777,287.5
joint,775,286.8
patterns,773,286.0
main,772,285.7
visual,770,284.9
term,767,283.8
speaking,764,282.7
china,762,282.0
form,760,281.2
consists,758,280.5
component,757,280.1
sat-o-,755,279.4
reduction,754,279.0
position,754,279.0
resulting,753,278.6
hours,752,278.3
initial,752,278.3
groups,752,278.3
segmentation,751,277.9
provided,750,277.5
real,749,277.2
filter,748,276.8
often,747,276.4
linguistic,746,276.1
unit,746,276.1
defined,746,276.1
algorithms,745,275.7
investigate,744,275.3
recording,744,275.3
variability,739,273.5
mon-o-,737,272.7
limited,736,272.4
chinese,731,270.5
separation,728,269.4
sounds,724,267.9
evaluate,723,267.5
weight,723,267.5
particular,722,267.2
effects,716,265.0
continuous,716,265.0
technology,715,264.6
dictionary,714,264.2
contains,714,264.2
levels,713,263.8
singing,712,263.5
conducted,711,263.1
cues,711,263.1
knowledge,710,262.7
age,710,262.7
mapping,709,262.4
listening,706,261.3
reference,703,260.1
transcription,701,259.4
ratio,700,259.0
french,699,258.7
classes,699,258.7
auditory,699,258.7
convolutional,699,258.7
made,698,258.3
glottal,697,257.9
subjects,695,257.2
cases,694,256.8
corpora,693,256.4
means,691,255.7
instead,691,255.7
tract,690,255.3
dimension,690,255.3
combined,688,254.6
coefficients,684,253.1
general,678,250.9
amplitude,678,250.9
correct,675,249.8
seen,674,249.4
procedure,672,248.7
make,671,248.3
variance,671,248.3
factor,670,247.9
activation,670,247.9
provides,669,247.6
represent,667,246.8
larger,667,246.8
still,666,246.5
prior,665,246.1
focus,664,245.7
learned,664,245.7
point,663,245.3
likelihood,662,245.0
recent,660,244.2
rates,660,244.2
recently,659,243.9
dynamic,659,243.9
able,658,243.5
loss,657,243.1
khz,653,241.6
novel,649,240.2
formant,648,239.8
specific,645,238.7
good,645,238.7
full,644,238.3
label,644,238.3
tongue,643,237.9
simple,642,237.6
criterion,637,235.7
prosody,636,235.4
predict,634,234.6
tts,633,234.2
variation,632,233.9
application,629,232.8
contrast,629,232.8
power,629,232.8
detailed,624,230.9
factors,624,230.9
known,624,230.9
cost,622,230.2
achieve,621,229.8
generate,615,227.6
eer,615,227.6
end,614,227.2
content,614,227.2
semantic,612,226.5
discriminative,611,226.1
threshold,611,226.1
regions,610,225.7
normalization,610,225.7
