word,count,per_million
means,1290,264.0
event,1290,264.0
truth,1290,264.0
seen,1286,263.2
selection,1276,261.2
indicates,1274,260.8
setup,1270,259.9
found,1269,259.7
update,1268,259.5
filters,1266,259.1
improved,1264,258.7
end-to-end,1263,258.5
presented,1262,258.3
base,1259,257.7
factor,1259,257.7
settings,1259,257.7
general,1259,257.7
effect,1256,257.1
represent,1255,256.9
types,1253,256.5
common,1251,256.1
tts,1245,254.8
pooling,1242,254.2
capture,1240,253.8
every,1238,253.4
another,1237,253.2
memory,1236,253.0
negative,1235,252.8
often,1232,252.2
threshold,1232,252.2
resolution,1232,252.2
operation,1228,251.3
hence,1222,250.1
simple,1217,249.1
labeled,1212,248.1
segments,1207,247.0
energy,1200,245.6
ability,1195,244.6
norm,1194,244.4
particular,1192,244.0
evaluated,1188,243.2
full,1182,241.9
search,1179,241.3
problems,1179,241.3
transform,1178,241.1
get,1176,240.7
denoted,1175,240.5
assume,1175,240.5
iteration,1172,239.9
compression,1168,239.1
unsupervised,1167,238.9
synthetic,1164,238.2
observe,1158,237.0
convergence,1149,235.2
provides,1146,234.6
clustering,1142,233.7
known,1142,233.7
efficient,1141,233.5
recordings,1139,233.1
machine,1138,232.9
solve,1135,232.3
increase,1134,232.1
conventional,1134,232.1
resulting,1133,231.9
implementation,1132,231.7
vec,1131,231.5
measure,1130,231.3
regions,1127,230.7
true,1126,230.5
good,1126,230.5
larger,1126,230.5
scenario,1124,230.1
communication,1122,229.6
dynamic,1116,228.4
variance,1114,228.0
reduction,1113,227.8
improves,1110,227.2
activation,1109,227.0
inputs,1108,226.8
field,1108,226.8
against,1104,226.0
spectrogram,1101,225.3
normalization,1100,225.1
maximum,1099,224.9
term,1098,224.7
distributions,1096,224.3
weighted,1094,223.9
followed,1092,223.5
calculated,1090,223.1
condition,1090,223.1
group,1089,222.9
adaptive,1088,222.7
along,1087,222.5
define,1084,221.9
