word,count,per_million
reduction,883,423.0
effect,883,423.0
conventional,880,421.6
various,875,419.2
form,875,419.2
statistical,874,418.7
decoding,868,415.8
see,865,414.4
observed,864,413.9
clustering,864,413.9
vocal,862,413.0
comparison,855,409.6
sound,848,406.3
significant,847,405.8
recorded,846,405.3
even,842,403.4
generated,838,401.5
testing,837,401.0
overall,833,399.1
less,833,399.1
microphone,831,398.1
review,829,397.1
svm,829,397.1
estimate,824,394.8
initial,821,393.3
step,821,393.3
unit,820,392.8
current,817,391.4
introduction,816,390.9
multiple,815,390.4
japanese,815,390.4
available,813,389.5
states,812,389.0
component,810,388.0
dynamic,808,387.1
languages,806,386.1
male,804,385.2
accepted,804,385.2
visual,798,382.3
according,796,381.3
usa,795,380.9
wer,795,380.9
hub,791,378.9
factor,790,378.5
correct,789,378.0
cards,784,375.6
considered,782,374.6
four,779,373.2
way,778,372.7
discriminative,775,371.3
follows,772,369.8
extracted,771,369.4
learning,769,368.4
calculated,766,367.0
vocabulary,766,367.0
means,765,366.5
toc,763,365.5
ratio,755,361.7
mandarin,752,360.3
characteristics,747,357.9
applications,746,357.4
isca,745,356.9
units,745,356.9
lower,741,355.0
correlation,738,353.6
evaluated,735,352.1
computed,732,350.7
group,730,349.7
range,729,349.2
although,729,349.2
emotional,729,349.2
transcription,728,348.8
accent,726,347.8
including,726,347.8
like,725,347.3
copyright,722,345.9
peer,719,344.5
enhancement,714,342.1
brisbane,711,340.6
filter,710,340.1
improved,708,339.2
representation,708,339.2
japan,707,338.7
subjects,705,337.7
probabilities,704,337.3
procedure,704,337.3
next,704,337.3
female,703,336.8
coefficients,702,336.3
uses,701,335.8
extraction,701,335.8
good,701,335.8
prosody,699,334.9
dialogue,698,334.4
position,697,333.9
phonemes,695,333.0
general,692,331.5
technology,691,331.0
selected,687,329.1
reference,685,328.2
train,685,328.2
production,681,326.2
differences,681,326.2
auditory,680,325.8
short,679,325.3
participants,677,324.3
propose,677,324.3
objective,676,323.9
power,675,323.4
rst,671,321.5
posterior,671,321.5
stress,670,321.0
tree,670,321.0
mapping,669,320.5
real,666,319.1
cluster,663,317.6
syllables,663,317.6
much,663,317.6
cepstral,661,316.7
continuous,660,316.2
consists,660,316.2
channel,658,315.2
independent,656,314.3
provide,655,313.8
defined,652,312.4
window,652,312.4
normalization,649,310.9
conversion,648,310.4
finally,644,308.5
natural,644,308.5
session,642,307.6
poster,642,307.6
final,640,306.6
particular,639,306.1
rates,639,306.1
tongue,638,305.6
point,637,305.2
obtain,637,305.2
dialog,636,304.7
derived,636,304.7
amount,636,304.7
temporal,630,301.8
articulatory,627,300.4
made,622,298.0
clusters,621,297.5
lexical,618,296.1
addition,618,296.1
phrase,617,295.6
con,616,295.1
native,613,293.7
application,613,293.7
resulting,611,292.7
background,610,292.2
consonant,609,291.8
response,607,290.8
across,607,290.8
gain,604,289.4
algorithms,603,288.9
either,602,288.4
signi,601,287.9
threshold,600,287.4
note,600,287.4
functions,599,287.0
phones,599,287.0
achieved,598,286.5
identification,595,285.0
recognizer,594,284.6
perceptual,593,284.1
samples,593,284.1
network,592,283.6
statistics,592,283.6
another,590,282.7
map,590,282.7
tasks,590,282.7
voiced,589,282.2
variance,586,280.7
measures,584,279.8
nist,581,278.3
whether,581,278.3
users,578,276.9
simple,577,276.4
environment,576,275.9
prior,576,275.9
equation,576,275.9
developed,575,275.5
sequences,575,275.5
patterns,575,275.5
related,575,275.5
every,574,275.0
tests,572,274.0
covariance,572,274.0
combined,571,273.5
factors,569,272.6
hypothesis,566,271.2
often,564,270.2
need,562,269.2
recording,562,269.2
confusion,562,269.2
hmms,562,269.2
intelligibility,561,268.8
common,559,267.8
cases,559,267.8
stage,558,267.3
seen,557,266.8
listeners,554,265.4
optimal,554,265.4
associated,553,264.9
stimuli,551,264.0
make,551,264.0
chinese,551,264.0
end,551,264.0
topic,550,263.5
prediction,550,263.5
formant,550,263.5
detailed,549,263.0
alignment,549,263.0
mlp,549,263.0
showed,548,262.5
studies,547,262.1
fusion,547,262.1
known,546,261.6
dialect,545,261.1
machine,542,259.7
kernel,541,259.2
instead,539,258.2
tract,539,258.2
levels,538,257.7
pattern,536,256.8
presents,534,255.8
knowledge,533,255.3
phase,532,254.9
additional,531,254.4
neutral,531,254.4
criterion,529,253.4
hidden,528,252.9
term,528,252.9
main,527,252.5
significantly,527,252.5
long,525,251.5
pairs,525,251.5
lattice,524,251.0
news,524,251.0
environments,523,250.6
optimization,523,250.6
individual,522,250.1
linguistic,520,249.1
corpora,519,248.6
scheme,517,247.7
sounds,517,247.7
represent,517,247.7
change,515,246.7
speaking,515,246.7
produced,515,246.7
contains,515,246.7
dimension,515,246.7
transform,512,245.3
modulation,511,244.8
boundary,510,244.3
reported,509,243.8
distributions,508,243.4
transformation,508,243.4
children,505,241.9
future,505,241.9
labels,505,241.9
contour,505,241.9
list,504,241.5
perform,503,241.0
boundaries,502,240.5
minimum,501,240.0
frequencies,499,239.1
amplitude,499,239.1
cost,498,238.6
generation,498,238.6
khz,498,238.6
adapted,498,238.6
points,497,238.1
consonants,496,237.6
project,496,237.6
still,494,236.7
negative,494,236.7
scale,493,236.2
weight,493,236.2
