ngram,count,per_million
feature extraction,536,238.8
of training,536,238.8
it can,534,237.9
may be,534,237.9
results are,532,237.0
set to,532,237.0
used the,530,236.1
better than,529,235.7
part of,527,234.8
as in,527,234.8
the use,525,233.9
to use,522,232.5
for both,521,232.1
of an,519,231.2
section we,518,230.8
are not,516,229.9
of different,516,229.9
of all,514,229.0
in an,509,226.8
sequence of,505,225.0
corresponding to,505,225.0
as an,504,224.5
into the,500,222.7
could be,500,222.7
were used,498,221.9
with an,497,221.4
to generate,497,221.4
and then,496,221.0
data and,495,220.5
output of,492,219.2
data is,490,218.3
for speech,488,217.4
the feature,488,217.4
the dnn,488,217.4
the asr,487,217.0
extracted from,485,216.1
deep learning,484,215.6
instead of,480,213.8
our proposed,479,213.4
training the,478,212.9
during the,477,212.5
figure shows,475,211.6
and test,475,211.6
and in,474,211.2
presented in,471,209.8
automatic speech,471,209.8
the total,471,209.8
experimental results,471,209.8
in both,471,209.8
acoustic models,471,209.8
from to,469,208.9
did not,468,208.5
rate of,466,207.6
types of,463,206.3
the time,463,206.3
system is,462,205.8
the audio,461,205.4
is shown,457,203.6
the three,456,203.1
since the,453,201.8
however the,451,200.9
hidden layers,450,200.5
hours of,450,200.5
data from,449,200.0
distribution of,448,199.6
recurrent neural,444,197.8
speaker verification,443,197.4
are shown,441,196.5
development set,440,196.0
table the,439,195.6
evaluate the,439,195.6
learning rate,439,195.6
of data,439,195.6
model and,438,195.1
speech data,437,194.7
combination of,436,194.2
the effect,432,192.5
speech synthesis,430,191.6
our experiments,430,191.6
emotion recognition,430,191.6
the last,429,191.1
feature set,429,191.1
to evaluate,428,190.7
the previous,427,190.2
to predict,424,188.9
the evaluation,424,188.9
output layer,420,187.1
they are,419,186.7
this section,419,186.7
range of,419,186.7
that we,418,186.2
the task,416,185.3
only the,415,184.9
model with,415,184.9
found that,415,184.9
obtained by,413,184.0
asr system,413,184.0
the case,413,184.0
related to,413,184.0
that of,411,183.1
compared with,410,182.7
value of,407,181.3
model to,406,180.9
the signal,404,180.0
table shows,399,177.8
case of,396,176.4
train the,394,175.5
defined as,390,173.7
data for,390,173.7
speech in,389,173.3
duration of,389,173.3
models are,389,173.3
analysis of,389,173.3
set the,388,172.9
hidden layer,387,172.4
it has,386,172.0
trained using,386,172.0
respect to,385,171.5
speech is,384,171.1
accuracy of,383,170.6
it was,380,169.3
results for,380,169.3
features for,379,168.8
paper is,379,168.8
with respect,376,167.5
speaker recognition,373,166.2
loss function,372,165.7
clean speech,372,165.7
is given,370,164.8
more than,370,164.8
the features,369,164.4
in all,369,164.4
the encoder,368,163.9
vocal tract,368,163.9
representation of,368,163.9
length of,367,163.5
reduce the,367,163.5
to extract,365,162.6
and we,364,162.2
should be,364,162.2
of words,364,162.2
results on,362,161.3
and respectively,362,161.3
to estimate,361,160.8
data in,361,160.8
along with,360,160.4
the source,360,160.4
model for,358,159.5
obtained from,358,159.5
and to,357,159.0
the parameters,357,159.0
the experiments,356,158.6
method is,355,158.2
with different,355,158.2
be seen,354,157.7
focus on,354,157.7
the difference,353,157.3
that can,353,157.3
shows that,352,156.8
future work,352,156.8
the standard,352,156.8
asr systems,351,156.4
the frequency,350,155.9
data the,350,155.9
and its,349,155.5
the noise,349,155.5
proposed in,349,155.5
performance in,347,154.6
to model,347,154.6
the context,347,154.6
which can,346,154.1
that it,345,153.7
the temporal,344,153.3
the dataset,344,153.3
performance on,344,153.3
of two,343,152.8
quality of,343,152.8
mean and,342,152.4
the corpus,340,151.5
is defined,340,151.5
to reduce,339,151.0
is applied,337,150.1
we will,336,149.7
comparison of,336,149.7
as input,336,149.7
signal is,335,149.2
the hidden,335,149.2
baseline system,333,148.4
respectively the,332,147.9
and their,331,147.5
need to,330,147.0
network is,330,147.0
the main,329,146.6
difference between,328,146.1
which the,328,146.1
is more,327,145.7
speech the,327,145.7
at each,327,145.7
to make,326,145.2
so that,326,145.2
other hand,326,145.2
to perform,325,144.8
to and,325,144.8
features in,324,144.3
given by,324,144.3
given the,322,143.5
of speakers,322,143.5
we present,322,143.5
values of,321,143.0
the attention,320,142.6
is then,320,142.6
represents the,320,142.6
convolutional neural,320,142.6
fully connected,319,142.1
and speech,317,141.2
trained to,315,140.3
feature vector,315,140.3
is based,315,140.3
the language,315,140.3
then the,315,140.3
are trained,314,139.9
we are,312,139.0
would be,312,139.0
standard deviation,311,138.5
the overall,310,138.1
the next,310,138.1
system the,310,138.1
derived from,310,138.1
supported by,309,137.7
to capture,309,137.7
we first,308,137.2
set and,308,137.2
the authors,306,136.3
the models,306,136.3
function of,306,136.3
of acoustic,306,136.3
to each,305,135.9
information in,305,135.9
to have,304,135.4
the rest,304,135.4
to as,304,135.4
speech signals,304,135.4
to this,304,135.4
the utterance,303,135.0
approach to,303,135.0
the classification,303,135.0
this approach,302,134.5
the decoder,302,134.5
attention mechanism,302,134.5
the entire,301,134.1
of both,301,134.1
was trained,301,134.1
because the,301,134.1
after the,300,133.6
the speakers,300,133.6
to achieve,300,133.6
of speaker,300,133.6
data augmentation,300,133.6
addition to,300,133.6
test data,300,133.6
within the,299,133.2
associated with,298,132.8
probability of,298,132.8
rather than,298,132.8
the different,298,132.8
approach is,298,132.8
the user,298,132.8
the experimental,297,132.3
showed that,296,131.9
word error,296,131.9
shown to,295,131.4
input to,295,131.4
the lstm,295,131.4
the objective,294,131.0
the conventional,294,131.0
feature vectors,293,130.5
the whole,292,130.1
effectiveness of,292,130.1
between and,291,129.6
total of,289,128.7
are also,289,128.7
features the,288,128.3
experiments we,288,128.3
the effectiveness,288,128.3
the clean,287,127.9
observed that,287,127.9
results show,287,127.9
noisy speech,286,127.4
the vocal,286,127.4
speakers and,283,126.1
the paper,283,126.1
we found,282,125.6
test sets,282,125.6
the presence,281,125.2
parameters of,281,125.2
and it,281,125.2
task of,279,124.3
ground truth,278,123.8
evaluation of,278,123.8
we observe,278,123.8
words in,278,123.8
recognition asr,277,123.4
of ms,277,123.4
as described,277,123.4
up to,276,123.0
corresponds to,276,123.0
input and,275,122.5
our model,275,122.5
layer is,275,122.5
proposed approach,275,122.5
estimate the,274,122.1
voice conversion,274,122.1
